Index,JSON File Name,Operation Name,Column Name,Step ID
0,dish-oh/temp-oh-version1.json,core/text-transform,value,0
1,dish-oh/temp-oh-version1.json,core/mass-edit,value,1
2,dish-oh/temp-oh-version1.json,core/mass-edit,value,2
3,dish-oh/temp-oh-version1.json,core/mass-edit,value,3
4,dish-oh/temp-oh-version1.json,core/mass-edit,value,4
5,dish-oh/temp-oh-version1.json,core/mass-edit,value,5
